Data_venda;Canal;ProductKey;Cod_Produto;Desc_Produto;Classe_Produto;Custo_Unit;Preco_Unit;Qtd_Venda;Qtd_Devolução;Valor_Devolução;Qtd_Desconto;Valor_Desconto;Custo_Total;Vendas_Total
10/02/15;Loja;17;101017;Produto 8GB -Slim MP3/Video Player M800 Red;Regular;R$ 50,56;R$ 109,95;9;0;R$ 0,00;2;R$ 11,00;R$ 455,04;R$ 978,56
10/02/15;Loja;17;101017;Produto 8GB -Slim MP3/Video Player M800 Red;Regular;R$ 50,56;R$ 109,95;9;0;R$ 0,00;3;R$ 65,97;R$ 455,04;R$ 923,58
10/02/15;Online;34;101034;Produto 4GB Portable MP3 Player M450 Black;Regular;R$ 48,92;R$ 95,95;9;0;R$ 0,00;1;R$ 19,19;R$ 440,28;R$ 844,36
11/02/15;Loja;3;101003;Produto 1G MP3 Player E100 White;Econômico;R$ 7,40;R$ 14,52;12;0;R$ 0,00;2;R$ 2,03;R$ 88,80;R$ 172,21
11/02/15;Loja;4;101004;Produto 2G MP3 Player E200 Silver;Econômico;R$ 11,00;R$ 21,57;9;0;R$ 0,00;0;R$ 0,00;R$ 99,00;R$ 194,13
11/02/15;Revendedor;5;101005;Produto 2G MP3 Player E200 Red;Econômico;R$ 11,00;R$ 21,57;12;0;R$ 0,00;1;R$ 1,51;R$ 132,00;R$ 257,33
11/02/15;Online;7;101007;Produto 2G MP3 Player E200 Blue;Econômico;R$ 11,00;R$ 21,57;12;0;R$ 0,00;1;R$ 1,51;R$ 132,00;R$ 257,33
11/02/15;Loja;8;101008;Produto 4G MP3 Player E400 Silver;Econômico;R$ 30,58;R$ 59,99;18;0;R$ 0,00;3;R$ 35,99;R$ 550,44;R$ 1.043,83
11/02/15;Loja;9;101009;Produto 4G MP3 Player E400 Black;Econômico;R$ 30,58;R$ 59,99;9;0;R$ 0,00;2;R$ 6,00;R$ 275,22;R$ 533,91
11/02/15;Loja;9;101009;Produto 4G MP3 Player E400 Black;Econômico;R$ 30,58;R$ 59,99;9;0;R$ 0,00;1;R$ 3,00;R$ 275,22;R$ 536,91
11/02/15;Revendedor;11;101011;Produto 4G MP3 Player E400 Orange;Econômico;R$ 30,58;R$ 59,99;18;1;R$ 59,99;3;R$ 35,99;R$ 519,86;R$ 1.043,83
11/02/15;Loja;11;101011;Produto 4G MP3 Player E400 Orange;Econômico;R$ 30,58;R$ 59,99;9;0;R$ 0,00;3;R$ 9,00;R$ 275,22;R$ 530,91
11/02/15;Loja;11;101011;Produto 4G MP3 Player E400 Orange;Econômico;R$ 30,58;R$ 59,99;9;0;R$ 0,00;1;R$ 3,00;R$ 275,22;R$ 536,91
11/02/15;Loja;12;101012;Produto 4GB  MP3 Player E401 Blue;Econômico;R$ 35,72;R$ 77,68;9;0;R$ 0,00;2;R$ 31,07;R$ 321,48;R$ 668,05
11/02/15;Loja;12;101012;Produto 4GB  MP3 Player E401 Blue;Econômico;R$ 35,72;R$ 77,68;9;0;R$ 0,00;1;R$ 15,54;R$ 321,48;R$ 683,58
11/02/15;Loja;12;101012;Produto 4GB  MP3 Player E401 Blue;Econômico;R$ 35,72;R$ 77,68;9;0;R$ 0,00;0;R$ 0,00;R$ 321,48;R$ 699,12
11/02/15;Loja;14;101014;Produto 4GB  MP3 Player E401 Silver;Econômico;R$ 35,72;R$ 77,68;9;0;R$ 0,00;4;R$ 15,54;R$ 321,48;R$ 683,58
11/02/15;Revendedor;14;101014;Produto 4GB  MP3 Player E401 Silver;Econômico;R$ 35,72;R$ 77,68;9;0;R$ 0,00;2;R$ 31,07;R$ 321,48;R$ 668,05
11/02/15;Revendedor;14;101014;Produto 4GB  MP3 Player E401 Silver;Econômico;R$ 35,72;R$ 77,68;12;0;R$ 0,00;0;R$ 0,00;R$ 428,64;R$ 932,16
11/02/15;Catálogo;14;101014;Produto 4GB  MP3 Player E401 Silver;Econômico;R$ 35,72;R$ 77,68;18;0;R$ 0,00;4;R$ 15,54;R$ 642,96;R$ 1.382,70
11/02/15;Loja;16;101016;Produto 8GB -Slim MP3/Video Player M800 White;Regular;R$ 50,56;R$ 109,95;9;0;R$ 0,00;1;R$ 5,50;R$ 455,04;R$ 984,05
11/02/15;Loja;16;101016;Produto 8GB -Slim MP3/Video Player M800 White;Regular;R$ 50,56;R$ 109,95;12;1;R$ 109,95;1;R$ 7,70;R$ 556,16;R$ 1.311,70
11/02/15;Loja;16;101016;Produto 8GB -Slim MP3/Video Player M800 White;Regular;R$ 50,56;R$ 109,95;9;0;R$ 0,00;2;R$ 11,00;R$ 455,04;R$ 978,56
11/02/15;Online;19;101019;Produto 8GB -Slim MP3/Video Player M800 Pink;Regular;R$ 50,56;R$ 109,95;9;0;R$ 0,00;0;R$ 0,00;R$ 455,04;R$ 989,55
11/02/15;Loja;19;101019;Produto 8GB -Slim MP3/Video Player M800 Pink;Regular;R$ 50,56;R$ 109,95;9;0;R$ 0,00;2;R$ 11,00;R$ 455,04;R$ 978,56
11/02/15;Loja;34;101034;Produto 4GB Portable MP3 Player M450 Black;Regular;R$ 48,92;R$ 95,95;9;0;R$ 0,00;1;R$ 4,80;R$ 440,28;R$ 858,75
12/02/15;Loja;1;101001;Produto 512MB MP3 Player E51 Silver;Econômico;R$ 6,62;R$ 12,99;9;0;R$ 0,00;2;R$ 1,30;R$ 59,58;R$ 115,61
12/02/15;Loja;2;101002;Produto 512MB MP3 Player E51 Blue;Econômico;R$ 6,62;R$ 12,99;9;0;R$ 0,00;0;R$ 0,00;R$ 59,58;R$ 116,91
12/02/15;Loja;2;101002;Produto 512MB MP3 Player E51 Blue;Econômico;R$ 6,62;R$ 12,99;9;0;R$ 0,00;4;R$ 2,60;R$ 59,58;R$ 114,31
12/02/15;Revendedor;2;101002;Produto 512MB MP3 Player E51 Blue;Econômico;R$ 6,62;R$ 12,99;9;0;R$ 0,00;4;R$ 10,39;R$ 59,58;R$ 106,52
12/02/15;Loja;3;101003;Produto 1G MP3 Player E100 White;Econômico;R$ 7,40;R$ 14,52;9;0;R$ 0,00;2;R$ 1,45;R$ 66,60;R$ 129,23
12/02/15;Loja;5;101005;Produto 2G MP3 Player E200 Red;Econômico;R$ 11,00;R$ 21,57;12;0;R$ 0,00;4;R$ 6,04;R$ 132,00;R$ 252,80
12/02/15;Loja;6;101006;Produto 2G MP3 Player E200 Black;Econômico;R$ 11,00;R$ 21,57;9;0;R$ 0,00;2;R$ 2,16;R$ 99,00;R$ 191,97
12/02/15;Loja;6;101006;Produto 2G MP3 Player E200 Black;Econômico;R$ 11,00;R$ 21,57;9;0;R$ 0,00;2;R$ 8,63;R$ 99,00;R$ 185,50
12/02/15;Revendedor;7;101007;Produto 2G MP3 Player E200 Blue;Econômico;R$ 11,00;R$ 21,57;24;0;R$ 0,00;2;R$ 3,02;R$ 264,00;R$ 514,66
12/02/15;Revendedor;8;101008;Produto 4G MP3 Player E400 Silver;Econômico;R$ 30,58;R$ 59,99;9;1;R$ 59,99;1;R$ 12,00;R$ 244,64;R$ 527,91
12/02/15;Loja;8;101008;Produto 4G MP3 Player E400 Silver;Econômico;R$ 30,58;R$ 59,99;9;0;R$ 0,00;3;R$ 9,00;R$ 275,22;R$ 530,91
12/02/15;Loja;8;101008;Produto 4G MP3 Player E400 Silver;Econômico;R$ 30,58;R$ 59,99;9;0;R$ 0,00;0;R$ 0,00;R$ 275,22;R$ 539,91
12/02/15;Online;9;101009;Produto 4G MP3 Player E400 Black;Econômico;R$ 30,58;R$ 59,99;18;0;R$ 0,00;2;R$ 6,00;R$ 550,44;R$ 1.073,82
12/02/15;Online;9;101009;Produto 4G MP3 Player E400 Black;Econômico;R$ 30,58;R$ 59,99;9;0;R$ 0,00;1;R$ 12,00;R$ 275,22;R$ 527,91
12/02/15;Loja;9;101009;Produto 4G MP3 Player E400 Black;Econômico;R$ 30,58;R$ 59,99;9;0;R$ 0,00;0;R$ 0,00;R$ 275,22;R$ 539,91
12/02/15;Online;9;101009;Produto 4G MP3 Player E400 Black;Econômico;R$ 30,58;R$ 59,99;36;1;R$ 59,99;7;R$ 29,40;R$ 1.070,30;R$ 2.130,24
12/02/15;Revendedor;11;101011;Produto 4G MP3 Player E400 Orange;Econômico;R$ 30,58;R$ 59,99;9;0;R$ 0,00;1;R$ 12,00;R$ 275,22;R$ 527,91
12/02/15;Loja;11;101011;Produto 4G MP3 Player E400 Orange;Econômico;R$ 30,58;R$ 59,99;9;0;R$ 0,00;2;R$ 6,00;R$ 275,22;R$ 533,91
12/02/15;Loja;12;101012;Produto 4GB  MP3 Player E401 Blue;Econômico;R$ 35,72;R$ 77,68;12;0;R$ 0,00;0;R$ 0,00;R$ 428,64;R$ 932,16
12/02/15;Revendedor;13;101013;Produto 4GB  MP3 Player E401 Black;Econômico;R$ 35,72;R$ 77,68;12;0;R$ 0,00;2;R$ 10,88;R$ 428,64;R$ 921,28
12/02/15;Loja;14;101014;Produto 4GB  MP3 Player E401 Silver;Econômico;R$ 35,72;R$ 77,68;9;1;R$ 77,68;1;R$ 3,88;R$ 285,76;R$ 695,24
12/02/15;Loja;14;101014;Produto 4GB  MP3 Player E401 Silver;Econômico;R$ 35,72;R$ 77,68;9;0;R$ 0,00;4;R$ 15,54;R$ 321,48;R$ 683,58
12/02/15;Online;16;101016;Produto 8GB -Slim MP3/Video Player M800 White;Regular;R$ 50,56;R$ 109,95;9;0;R$ 0,00;1;R$ 21,99;R$ 455,04;R$ 967,56
12/02/15;Online;16;101016;Produto 8GB -Slim MP3/Video Player M800 White;Regular;R$ 50,56;R$ 109,95;18;1;R$ 109,95;1;R$ 5,50;R$ 859,52;R$ 1.973,60
12/02/15;Loja;16;101016;Produto 8GB -Slim MP3/Video Player M800 White;Regular;R$ 50,56;R$ 109,95;9;1;R$ 109,95;4;R$ 21,99;R$ 404,48;R$ 967,56
12/02/15;Loja;16;101016;Produto 8GB -Slim MP3/Video Player M800 White;Regular;R$ 50,56;R$ 109,95;9;1;R$ 109,95;4;R$ 87,96;R$ 404,48;R$ 901,59
12/02/15;Revendedor;17;101017;Produto 8GB -Slim MP3/Video Player M800 Red;Regular;R$ 50,56;R$ 109,95;9;0;R$ 0,00;1;R$ 21,99;R$ 455,04;R$ 967,56
12/02/15;Loja;19;101019;Produto 8GB -Slim MP3/Video Player M800 Pink;Regular;R$ 50,56;R$ 109,95;12;0;R$ 0,00;4;R$ 30,79;R$ 606,72;R$ 1.288,61
12/02/15;Loja;34;101034;Produto 4GB Portable MP3 Player M450 Black;Regular;R$ 48,92;R$ 95,95;12;1;R$ 95,95;0;R$ 0,00;R$ 538,12;R$ 1.151,40
12/02/15;Catálogo;34;101034;Produto 4GB Portable MP3 Player M450 Black;Regular;R$ 48,92;R$ 95,95;18;1;R$ 95,95;5;R$ 23,99;R$ 831,64;R$ 1.703,11
12/02/15;Revendedor;34;101034;Produto 4GB Portable MP3 Player M450 Black;Regular;R$ 48,92;R$ 95,95;24;0;R$ 0,00;7;R$ 47,02;R$ 1.174,08;R$ 2.255,78
13/02/15;Catálogo;2;101002;Produto 512MB MP3 Player E51 Blue;Econômico;R$ 6,62;R$ 12,99;9;0;R$ 0,00;2;R$ 1,30;R$ 59,58;R$ 115,61
13/02/15;Loja;2;101002;Produto 512MB MP3 Player E51 Blue;Econômico;R$ 6,62;R$ 12,99;9;0;R$ 0,00;1;R$ 0,65;R$ 59,58;R$ 116,26
13/02/15;Loja;2;101002;Produto 512MB MP3 Player E51 Blue;Econômico;R$ 6,62;R$ 12,99;9;0;R$ 0,00;0;R$ 0,00;R$ 59,58;R$ 116,91
13/02/15;Loja;2;101002;Produto 512MB MP3 Player E51 Blue;Econômico;R$ 6,62;R$ 12,99;12;0;R$ 0,00;0;R$ 0,00;R$ 79,44;R$ 155,88
13/02/15;Revendedor;2;101002;Produto 512MB MP3 Player E51 Blue;Econômico;R$ 6,62;R$ 12,99;9;0;R$ 0,00;3;R$ 7,79;R$ 59,58;R$ 109,12
13/02/15;Loja;3;101003;Produto 1G MP3 Player E100 White;Econômico;R$ 7,40;R$ 14,52;12;0;R$ 0,00;2;R$ 2,03;R$ 88,80;R$ 172,21
13/02/15;Loja;3;101003;Produto 1G MP3 Player E100 White;Econômico;R$ 7,40;R$ 14,52;9;1;R$ 14,52;2;R$ 1,45;R$ 59,20;R$ 129,23
13/02/15;Online;4;101004;Produto 2G MP3 Player E200 Silver;Econômico;R$ 11,00;R$ 21,57;18;0;R$ 0,00;5;R$ 5,39;R$ 198,00;R$ 382,87
13/02/15;Loja;4;101004;Produto 2G MP3 Player E200 Silver;Econômico;R$ 11,00;R$ 21,57;9;0;R$ 0,00;2;R$ 2,16;R$ 99,00;R$ 191,97
13/02/15;Loja;5;101005;Produto 2G MP3 Player E200 Red;Econômico;R$ 11,00;R$ 21,57;12;0;R$ 0,00;3;R$ 4,53;R$ 132,00;R$ 254,31
13/02/15;Loja;6;101006;Produto 2G MP3 Player E200 Black;Econômico;R$ 11,00;R$ 21,57;9;1;R$ 21,57;0;R$ 0,00;R$ 88,00;R$ 194,13
13/02/15;Revendedor;6;101006;Produto 2G MP3 Player E200 Black;Econômico;R$ 11,00;R$ 21,57;12;0;R$ 0,00;4;R$ 6,04;R$ 132,00;R$ 252,80
13/02/15;Revendedor;6;101006;Produto 2G MP3 Player E200 Black;Econômico;R$ 11,00;R$ 21,57;9;0;R$ 0,00;3;R$ 3,24;R$ 99,00;R$ 190,89
13/02/15;Loja;7;101007;Produto 2G MP3 Player E200 Blue;Econômico;R$ 11,00;R$ 21,57;9;0;R$ 0,00;0;R$ 0,00;R$ 99,00;R$ 194,13
13/02/15;Online;8;101008;Produto 4G MP3 Player E400 Silver;Econômico;R$ 30,58;R$ 59,99;9;0;R$ 0,00;1;R$ 12,00;R$ 275,22;R$ 527,91
13/02/15;Loja;8;101008;Produto 4G MP3 Player E400 Silver;Econômico;R$ 30,58;R$ 59,99;9;1;R$ 59,99;2;R$ 6,00;R$ 244,64;R$ 533,91
13/02/15;Online;8;101008;Produto 4G MP3 Player E400 Silver;Econômico;R$ 30,58;R$ 59,99;9;1;R$ 59,99;4;R$ 12,00;R$ 244,64;R$ 527,91
13/02/15;Loja;9;101009;Produto 4G MP3 Player E400 Black;Econômico;R$ 30,58;R$ 59,99;9;0;R$ 0,00;1;R$ 12,00;R$ 275,22;R$ 527,91
13/02/15;Online;9;101009;Produto 4G MP3 Player E400 Black;Econômico;R$ 30,58;R$ 59,99;9;0;R$ 0,00;2;R$ 24,00;R$ 275,22;R$ 515,91
13/02/15;Revendedor;9;101009;Produto 4G MP3 Player E400 Black;Econômico;R$ 30,58;R$ 59,99;12;0;R$ 0,00;3;R$ 12,60;R$ 366,96;R$ 707,28
13/02/15;Loja;12;101012;Produto 4GB  MP3 Player E401 Blue;Econômico;R$ 35,72;R$ 77,68;9;1;R$ 77,68;1;R$ 3,88;R$ 285,76;R$ 695,24
13/02/15;Loja;14;101014;Produto 4GB  MP3 Player E401 Silver;Econômico;R$ 35,72;R$ 77,68;9;0;R$ 0,00;1;R$ 3,88;R$ 321,48;R$ 695,24
13/02/15;Online;14;101014;Produto 4GB  MP3 Player E401 Silver;Econômico;R$ 35,72;R$ 77,68;9;0;R$ 0,00;0;R$ 0,00;R$ 321,48;R$ 699,12
13/02/15;Loja;14;101014;Produto 4GB  MP3 Player E401 Silver;Econômico;R$ 35,72;R$ 77,68;9;0;R$ 0,00;4;R$ 62,14;R$ 321,48;R$ 636,98
13/02/15;Loja;15;101015;Produto 4GB  MP3 Player E401 White;Econômico;R$ 35,72;R$ 77,68;9;0;R$ 0,00;3;R$ 46,61;R$ 321,48;R$ 652,51
13/02/15;Online;15;101015;Produto 4GB  MP3 Player E401 White;Econômico;R$ 35,72;R$ 77,68;9;0;R$ 0,00;1;R$ 15,54;R$ 321,48;R$ 683,58
13/02/15;Online;16;101016;Produto 8GB -Slim MP3/Video Player M800 White;Regular;R$ 50,56;R$ 109,95;12;0;R$ 0,00;0;R$ 0,00;R$ 606,72;R$ 1.319,40
13/02/15;Loja;16;101016;Produto 8GB -Slim MP3/Video Player M800 White;Regular;R$ 50,56;R$ 109,95;9;1;R$ 109,95;0;R$ 0,00;R$ 404,48;R$ 989,55
13/02/15;Loja;16;101016;Produto 8GB -Slim MP3/Video Player M800 White;Regular;R$ 50,56;R$ 109,95;9;0;R$ 0,00;4;R$ 87,96;R$ 455,04;R$ 901,59
13/02/15;Loja;17;101017;Produto 8GB -Slim MP3/Video Player M800 Red;Regular;R$ 50,56;R$ 109,95;9;1;R$ 109,95;3;R$ 16,49;R$ 404,48;R$ 973,06
13/02/15;Loja;34;101034;Produto 4GB Portable MP3 Player M450 Black;Regular;R$ 48,92;R$ 95,95;9;0;R$ 0,00;1;R$ 4,80;R$ 440,28;R$ 858,75
13/02/15;Online;34;101034;Produto 4GB Portable MP3 Player M450 Black;Regular;R$ 48,92;R$ 95,95;18;0;R$ 0,00;0;R$ 0,00;R$ 880,56;R$ 1.727,10
14/02/15;Loja;1;101001;Produto 512MB MP3 Player E51 Silver;Econômico;R$ 6,62;R$ 12,99;12;0;R$ 0,00;1;R$ 0,91;R$ 79,44;R$ 154,97
14/02/15;Loja;2;101002;Produto 512MB MP3 Player E51 Blue;Econômico;R$ 6,62;R$ 12,99;9;1;R$ 12,99;3;R$ 1,95;R$ 52,96;R$ 114,96
14/02/15;Loja;2;101002;Produto 512MB MP3 Player E51 Blue;Econômico;R$ 6,62;R$ 12,99;9;0;R$ 0,00;3;R$ 1,95;R$ 59,58;R$ 114,96
14/02/15;Loja;3;101003;Produto 1G MP3 Player E100 White;Econômico;R$ 7,40;R$ 14,52;12;0;R$ 0,00;1;R$ 1,02;R$ 88,80;R$ 173,22
14/02/15;Catálogo;4;101004;Produto 2G MP3 Player E200 Silver;Econômico;R$ 11,00;R$ 21,57;18;0;R$ 0,00;4;R$ 4,31;R$ 198,00;R$ 383,95
14/02/15;Loja;5;101005;Produto 2G MP3 Player E200 Red;Econômico;R$ 11,00;R$ 21,57;9;1;R$ 21,57;3;R$ 3,24;R$ 88,00;R$ 190,89
14/02/15;Online;7;101007;Produto 2G MP3 Player E200 Blue;Econômico;R$ 11,00;R$ 21,57;18;0;R$ 0,00;3;R$ 3,24;R$ 198,00;R$ 385,02
14/02/15;Loja;8;101008;Produto 4G MP3 Player E400 Silver;Econômico;R$ 30,58;R$ 59,99;9;0;R$ 0,00;4;R$ 47,99;R$ 275,22;R$ 491,92
14/02/15;Revendedor;8;101008;Produto 4G MP3 Player E400 Silver;Econômico;R$ 30,58;R$ 59,99;9;0;R$ 0,00;1;R$ 3,00;R$ 275,22;R$ 536,91
14/02/15;Loja;11;101011;Produto 4G MP3 Player E400 Orange;Econômico;R$ 30,58;R$ 59,99;9;0;R$ 0,00;4;R$ 12,00;R$ 275,22;R$ 527,91
14/02/15;Loja;11;101011;Produto 4G MP3 Player E400 Orange;Econômico;R$ 30,58;R$ 59,99;9;0;R$ 0,00;4;R$ 47,99;R$ 275,22;R$ 491,92
14/02/15;Revendedor;12;101012;Produto 4GB  MP3 Player E401 Blue;Econômico;R$ 35,72;R$ 77,68;18;0;R$ 0,00;5;R$ 77,68;R$ 642,96;R$ 1.320,56
14/02/15;Catálogo;13;101013;Produto 4GB  MP3 Player E401 Black;Econômico;R$ 35,72;R$ 77,68;18;1;R$ 77,68;2;R$ 7,77;R$ 607,24;R$ 1.390,47
14/02/15;Revendedor;14;101014;Produto 4GB  MP3 Player E401 Silver;Econômico;R$ 35,72;R$ 77,68;9;0;R$ 0,00;0;R$ 0,00;R$ 321,48;R$ 699,12
14/02/15;Loja;14;101014;Produto 4GB  MP3 Player E401 Silver;Econômico;R$ 35,72;R$ 77,68;9;0;R$ 0,00;3;R$ 11,65;R$ 321,48;R$ 687,47
14/02/15;Catálogo;15;101015;Produto 4GB  MP3 Player E401 White;Econômico;R$ 35,72;R$ 77,68;9;0;R$ 0,00;4;R$ 15,54;R$ 321,48;R$ 683,58
14/02/15;Loja;17;101017;Produto 8GB -Slim MP3/Video Player M800 Red;Regular;R$ 50,56;R$ 109,95;12;0;R$ 0,00;2;R$ 15,39;R$ 606,72;R$ 1.304,01
14/02/15;Loja;19;101019;Produto 8GB -Slim MP3/Video Player M800 Pink;Regular;R$ 50,56;R$ 109,95;9;0;R$ 0,00;0;R$ 0,00;R$ 455,04;R$ 989,55
14/02/15;Revendedor;34;101034;Produto 4GB Portable MP3 Player M450 Black;Regular;R$ 48,92;R$ 95,95;27;0;R$ 0,00;5;R$ 23,99;R$ 1.320,84;R$ 2.566,66
14/02/15;Loja;34;101034;Produto 4GB Portable MP3 Player M450 Black;Regular;R$ 48,92;R$ 95,95;9;0;R$ 0,00;4;R$ 19,19;R$ 440,28;R$ 844,36
15/02/15;Revendedor;2;101002;Produto 512MB MP3 Player E51 Blue;Econômico;R$ 6,62;R$ 12,99;9;0;R$ 0,00;2;R$ 1,30;R$ 59,58;R$ 115,61
15/02/15;Loja;2;101002;Produto 512MB MP3 Player E51 Blue;Econômico;R$ 6,62;R$ 12,99;9;1;R$ 12,99;0;R$ 0,00;R$ 52,96;R$ 116,91
15/02/15;Online;3;101003;Produto 1G MP3 Player E100 White;Econômico;R$ 7,40;R$ 14,52;24;1;R$ 14,52;5;R$ 5,08;R$ 170,20;R$ 343,40
15/02/15;Online;3;101003;Produto 1G MP3 Player E100 White;Econômico;R$ 7,40;R$ 14,52;18;0;R$ 0,00;8;R$ 23,23;R$ 133,20;R$ 238,13
15/02/15;Loja;4;101004;Produto 2G MP3 Player E200 Silver;Econômico;R$ 11,00;R$ 21,57;9;0;R$ 0,00;4;R$ 4,31;R$ 99,00;R$ 189,82
15/02/15;Loja;4;101004;Produto 2G MP3 Player E200 Silver;Econômico;R$ 11,00;R$ 21,57;9;0;R$ 0,00;0;R$ 0,00;R$ 99,00;R$ 194,13
15/02/15;Loja;5;101005;Produto 2G MP3 Player E200 Red;Econômico;R$ 11,00;R$ 21,57;12;0;R$ 0,00;4;R$ 6,04;R$ 132,00;R$ 252,80
15/02/15;Loja;5;101005;Produto 2G MP3 Player E200 Red;Econômico;R$ 11,00;R$ 21,57;12;0;R$ 0,00;0;R$ 0,00;R$ 132,00;R$ 258,84
15/02/15;Online;6;101006;Produto 2G MP3 Player E200 Black;Econômico;R$ 11,00;R$ 21,57;9;0;R$ 0,00;0;R$ 0,00;R$ 99,00;R$ 194,13
15/02/15;Loja;7;101007;Produto 2G MP3 Player E200 Blue;Econômico;R$ 11,00;R$ 21,57;9;0;R$ 0,00;3;R$ 3,24;R$ 99,00;R$ 190,89
15/02/15;Online;8;101008;Produto 4G MP3 Player E400 Silver;Econômico;R$ 30,58;R$ 59,99;12;0;R$ 0,00;4;R$ 16,80;R$ 366,96;R$ 703,08
15/02/15;Loja;9;101009;Produto 4G MP3 Player E400 Black;Econômico;R$ 30,58;R$ 59,99;12;0;R$ 0,00;0;R$ 0,00;R$ 366,96;R$ 719,88
15/02/15;Loja;11;101011;Produto 4G MP3 Player E400 Orange;Econômico;R$ 30,58;R$ 59,99;12;0;R$ 0,00;0;R$ 0,00;R$ 366,96;R$ 719,88
15/02/15;Loja;11;101011;Produto 4G MP3 Player E400 Orange;Econômico;R$ 30,58;R$ 59,99;9;0;R$ 0,00;4;R$ 12,00;R$ 275,22;R$ 527,91
15/02/15;Revendedor;12;101012;Produto 4GB  MP3 Player E401 Blue;Econômico;R$ 35,72;R$ 77,68;9;1;R$ 77,68;2;R$ 7,77;R$ 285,76;R$ 691,35
15/02/15;Loja;13;101013;Produto 4GB  MP3 Player E401 Black;Econômico;R$ 35,72;R$ 77,68;9;0;R$ 0,00;3;R$ 11,65;R$ 321,48;R$ 687,47
15/02/15;Loja;13;101013;Produto 4GB  MP3 Player E401 Black;Econômico;R$ 35,72;R$ 77,68;9;0;R$ 0,00;3;R$ 11,65;R$ 321,48;R$ 687,47
15/02/15;Loja;13;101013;Produto 4GB  MP3 Player E401 Black;Econômico;R$ 35,72;R$ 77,68;9;0;R$ 0,00;3;R$ 11,65;R$ 321,48;R$ 687,47
15/02/15;Loja;14;101014;Produto 4GB  MP3 Player E401 Silver;Econômico;R$ 35,72;R$ 77,68;9;0;R$ 0,00;1;R$ 3,88;R$ 321,48;R$ 695,24
15/02/15;Loja;14;101014;Produto 4GB  MP3 Player E401 Silver;Econômico;R$ 35,72;R$ 77,68;18;0;R$ 0,00;5;R$ 77,68;R$ 642,96;R$ 1.320,56
15/02/15;Loja;14;101014;Produto 4GB  MP3 Player E401 Silver;Econômico;R$ 35,72;R$ 77,68;9;0;R$ 0,00;4;R$ 15,54;R$ 321,48;R$ 683,58
15/02/15;Online;15;101015;Produto 4GB  MP3 Player E401 White;Econômico;R$ 35,72;R$ 77,68;9;0;R$ 0,00;1;R$ 15,54;R$ 321,48;R$ 683,58
15/02/15;Loja;15;101015;Produto 4GB  MP3 Player E401 White;Econômico;R$ 35,72;R$ 77,68;9;0;R$ 0,00;4;R$ 15,54;R$ 321,48;R$ 683,58
15/02/15;Online;16;101016;Produto 8GB -Slim MP3/Video Player M800 White;Regular;R$ 50,56;R$ 109,95;36;1;R$ 109,95;7;R$ 153,93;R$ 1.769,60;R$ 3.804,27
15/02/15;Loja;19;101019;Produto 8GB -Slim MP3/Video Player M800 Pink;Regular;R$ 50,56;R$ 109,95;9;0;R$ 0,00;0;R$ 0,00;R$ 455,04;R$ 989,55
15/02/15;Loja;34;101034;Produto 4GB Portable MP3 Player M450 Black;Regular;R$ 48,92;R$ 95,95;9;0;R$ 0,00;2;R$ 9,60;R$ 440,28;R$ 853,96
16/02/15;Loja;1;101001;Produto 512MB MP3 Player E51 Silver;Econômico;R$ 6,62;R$ 12,99;9;0;R$ 0,00;2;R$ 1,30;R$ 59,58;R$ 115,61
16/02/15;Catálogo;1;101001;Produto 512MB MP3 Player E51 Silver;Econômico;R$ 6,62;R$ 12,99;18;1;R$ 12,99;4;R$ 2,60;R$ 112,54;R$ 231,22
16/02/15;Loja;2;101002;Produto 512MB MP3 Player E51 Blue;Econômico;R$ 6,62;R$ 12,99;9;0;R$ 0,00;1;R$ 0,65;R$ 59,58;R$ 116,26
16/02/15;Loja;2;101002;Produto 512MB MP3 Player E51 Blue;Econômico;R$ 6,62;R$ 12,99;9;0;R$ 0,00;1;R$ 2,60;R$ 59,58;R$ 114,31
16/02/15;Catálogo;2;101002;Produto 512MB MP3 Player E51 Blue;Econômico;R$ 6,62;R$ 12,99;9;1;R$ 12,99;2;R$ 1,30;R$ 52,96;R$ 115,61
16/02/15;Loja;3;101003;Produto 1G MP3 Player E100 White;Econômico;R$ 7,40;R$ 14,52;9;0;R$ 0,00;4;R$ 2,90;R$ 66,60;R$ 127,78
16/02/15;Loja;3;101003;Produto 1G MP3 Player E100 White;Econômico;R$ 7,40;R$ 14,52;9;0;R$ 0,00;1;R$ 2,90;R$ 66,60;R$ 127,78
16/02/15;Loja;3;101003;Produto 1G MP3 Player E100 White;Econômico;R$ 7,40;R$ 14,52;9;0;R$ 0,00;0;R$ 0,00;R$ 66,60;R$ 130,68
16/02/15;Loja;3;101003;Produto 1G MP3 Player E100 White;Econômico;R$ 7,40;R$ 14,52;9;0;R$ 0,00;0;R$ 0,00;R$ 66,60;R$ 130,68
16/02/15;Online;3;101003;Produto 1G MP3 Player E100 White;Econômico;R$ 7,40;R$ 14,52;18;0;R$ 0,00;2;R$ 1,45;R$ 133,20;R$ 259,91
16/02/15;Revendedor;4;101004;Produto 2G MP3 Player E200 Silver;Econômico;R$ 11,00;R$ 21,57;12;0;R$ 0,00;1;R$ 1,51;R$ 132,00;R$ 257,33
